Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
3/10/2020,Everything Else,2787,Apparel,Shirts,Brand B,Gently Used,S,LA,"1 Fictional St, Everything Else City, State 01",1.66,4626.42
3/10/2020,Everything Else,6104,Apparel,Shirts,Brand A,New,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",91.7,559736.8
3/10/2020,Company 4,1424,Footwear,Boots,Brand A,Worn,6,Atlanta,"5 Fictional St, Company 4 City, State 05",19.04,27112.96
3/10/2020,Everything Else,3492,Footwear,Sneakers,Brand A,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.05,174.6
3/10/2020,Company 9,4502,Apparel,Coats,Brand C,Gently Used,L,Chicago,"10 Fictional St, Company 9 City, State 10",17.05,76759.1
3/10/2020,Company 3,1612,Footwear,Boots,Generic,Gently Used,10,NY,"4 Fictional St, Company 3 City, State 04",111.09,179077.08
3/10/2020,Company 5,4763,Footwear,Sneakers,Generic,Gently Used,7,Nashville,"6 Fictional St, Company 5 City, State 06",13.12,62490.56
3/10/2020,Company 12,2377,Footwear,Boots,Brand C,Gently Used,10,Nashville,"13 Fictional St, Company 12 City, State 13",3.24,7701.48
3/10/2020,Company 5,3540,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,"6 Fictional St, Company 5 City, State 06",88.13,311980.2
3/10/2020,Company 5,1630,Footwear,Sneakers,Brand A,Gently Used,9,Chicago,"6 Fictional St, Company 5 City, State 06",127.11,207189.3
3/11/2020,Everything Else,1604,Footwear,Sneakers,Brand A,New,6,Nashville,"1 Fictional St, Everything Else City, State 01",18.69,29978.76
3/11/2020,Everything Else,2791,Apparel,Coats,Brand A,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",0.05,139.55
3/11/2020,Everything Else,3538,Footwear,Sneakers,Generic,New,9,NY,"1 Fictional St, Everything Else City, State 01",30.33,107307.54
3/11/2020,Company 3,3405,Footwear,Sneakers,Brand C,Gently Used,9,NY,"4 Fictional St, Company 3 City, State 04",304.92,1038252.6
3/11/2020,Company 3,1701,Apparel,Coats,Brand A,Worn,L,Atlanta,"4 Fictional St, Company 3 City, State 04",18.46,31400.46
3/11/2020,Everything Else,1936,Footwear,Sneakers,Brand A,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",766.36,1483672.96
3/11/2020,Everything Else,4163,Footwear,Sneakers,Brand C,Worn,7,Atlanta,"1 Fictional St, Everything Else City, State 01",9.97,41505.11
3/11/2020,Company 8,2526,Footwear,Sneakers,Generic,Gently Used,7,Nashville,"9 Fictional St, Company 8 City, State 09",18.84,47589.84
3/11/2020,Everything Else,2537,Footwear,Boots,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",26.39,66951.43
3/11/2020,Everything Else,3486,Footwear,Sneakers,Brand A,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",599.31,2089194.66
3/11/2020,Everything Else,3890,Footwear,Boots,Brand C,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",1270.16,4940922.4
3/11/2020,Company 5,4912,Footwear,Sneakers,Brand C,Gently Used,5,Nashville,"6 Fictional St, Company 5 City, State 06",283.45,1392306.4
3/12/2020,Company 14,3588,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"15 Fictional St, Company 14 City, State 15",1.22,4377.36
3/12/2020,Everything Else,1276,Footwear,Sneakers,Brand C,Worn,5,LA,"1 Fictional St, Everything Else City, State 01",57.71,73637.96
3/12/2020,Everything Else,1580,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",0.31,489.8
3/12/2020,Company 5,994,Footwear,Sneakers,Brand B,New,6,NY,"6 Fictional St, Company 5 City, State 06",0.59,586.46
3/12/2020,Everything Else,3829,Footwear,Boots,Brand B,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",97.99,375203.71
3/12/2020,Company 3,928,Footwear,Sneakers,Generic,New,11,Chicago,"4 Fictional St, Company 3 City, State 04",7.47,6932.16
3/12/2020,Company 1,2096,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,"2 Fictional St, Company 1 City, State 02",6.8,14252.8
3/12/2020,Company 5,1913,Footwear,Boots,Generic,Worn,10,LA,"6 Fictional St, Company 5 City, State 06",312.57,597946.41
3/13/2020,Everything Else,2619,Footwear,Boots,Generic,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",8.76,22942.44
3/13/2020,Company 12,2450,Apparel,Coats,Brand C,Gently Used,M,Atlanta,"13 Fictional St, Company 12 City, State 13",8.36,20482
3/13/2020,Everything Else,2211,Footwear,Boots,Brand A,New,9,Atlanta,"1 Fictional St, Everything Else City, State 01",243.56,538511.16
3/13/2020,Company 4,3813,Footwear,Sneakers,Brand B,Gently Used,8,LA,"5 Fictional St, Company 4 City, State 05",596.39,2274035.07
3/13/2020,Everything Else,2246,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",445,999470
3/13/2020,Company 5,1098,Apparel,Shirts,Brand B,Gently Used,S,Atlanta,"6 Fictional St, Company 5 City, State 06",27.75,30469.5
3/13/2020,Company 4,2908,Apparel,Coats,Generic,New,XXL,Nashville,"5 Fictional St, Company 4 City, State 05",2.16,6281.28
3/13/2020,Company 4,4660,Footwear,Sneakers,Brand A,Gently Used,11,Atlanta,"5 Fictional St, Company 4 City, State 05",20.13,93805.8
3/14/2020,Company 12,1646,Footwear,Sneakers,Generic,Gently Used,8,Chicago,"13 Fictional St, Company 12 City, State 13",2.13,3505.98
3/14/2020,Company 8,887,Footwear,Sneakers,Brand B,Gently Used,9,NY,"9 Fictional St, Company 8 City, State 09",0.17,150.79
3/14/2020,Everything Else,5142,Footwear,Sneakers,Generic,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
3/14/2020,Everything Else,2085,Footwear,Boots,Brand A,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",123.83,258185.55
3/14/2020,Company 3,2186,Apparel,Coats,Brand C,New,XL,Chicago,"4 Fictional St, Company 3 City, State 04",2.63,5749.18
3/14/2020,Company 12,1013,Footwear,Boots,Generic,Gently Used,12,Atlanta,"13 Fictional St, Company 12 City, State 13",16.98,17200.74
3/14/2020,Everything Else,1616,Footwear,Sneakers,Brand A,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",146.09,236081.44
3/14/2020,Company 5,4007,Footwear,Sneakers,Brand C,New,6,NY,"6 Fictional St, Company 5 City, State 06",0.52,2083.64
3/14/2020,Company 3,2302,Footwear,Boots,Brand B,Gently Used,8,Chicago,"4 Fictional St, Company 3 City, State 04",132.56,305153.12
3/14/2020,Everything Else,2570,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.77,1978.9
3/15/2020,Company 9,1117,Footwear,Sneakers,Brand C,Gently Used,9,LA,"10 Fictional St, Company 9 City, State 10",26.39,29477.63
3/15/2020,Company 3,2747,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,"4 Fictional St, Company 3 City, State 04",0.13,357.11
3/15/2020,Company 8,2206,Footwear,Boots,Generic,Gently Used,12,NY,"9 Fictional St, Company 8 City, State 09",159.29,351393.74
3/15/2020,Everything Else,1676,Apparel,Coats,Brand A,New,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",232.05,388915.8
3/15/2020,Everything Else,3773,Footwear,Sneakers,Brand A,New,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.11,415.03
3/15/2020,Company 4,1057,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"5 Fictional St, Company 4 City, State 05",49.27,52078.39
3/15/2020,Everything Else,2590,Apparel,Shirts,Brand A,New,L,Atlanta,"1 Fictional St, Everything Else City, State 01",7.08,18337.2
3/15/2020,Everything Else,1195,Footwear,Sneakers,Brand A,New,9,Nashville,"1 Fictional St, Everything Else City, State 01",12.98,15511.1
3/15/2020,Company 8,1814,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"9 Fictional St, Company 8 City, State 09",1.34,2430.76
3/15/2020,Company 3,2359,Footwear,Boots,Generic,Gently Used,9,NY,"4 Fictional St, Company 3 City, State 04",0.06,141.54
3/16/2020,Company 8,1437,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,"9 Fictional St, Company 8 City, State 09",19.76,28395.12
3/16/2020,Company 2,5103,Footwear,Sneakers,Brand A,Gently Used,6,LA,"3 Fictional St, Company 2 City, State 03",0.1,510.3
3/16/2020,Company 4,2614,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"5 Fictional St, Company 4 City, State 05",452.34,1182416.76
3/16/2020,Everything Else,2879,Footwear,Sneakers,Generic,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",1.13,3253.27
3/16/2020,Everything Else,1140,Footwear,Boots,Brand A,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",140.27,159907.8
3/16/2020,Everything Else,2323,Footwear,Sneakers,Generic,Worn,11,LA,"1 Fictional St, Everything Else City, State 01",1.27,2950.21
3/16/2020,Company 3,2302,Footwear,Boots,Brand B,Worn,11,NY,"4 Fictional St, Company 3 City, State 04",121.34,279324.68
3/17/2020,Everything Else,1011,Apparel,Coats,Generic,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",1.89,1910.79
3/17/2020,Everything Else,2210,Apparel,Coats,Brand B,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1623.15,3587161.5
3/17/2020,Everything Else,3763,Footwear,Sneakers,Brand A,New,10,Atlanta,"1 Fictional St, Everything Else City, State 01",397.98,1497598.74
3/17/2020,Company 5,6955,Footwear,Boots,Brand B,New,10,NY,"6 Fictional St, Company 5 City, State 06",109.86,764076.3
3/17/2020,Everything Else,4085,Footwear,Sneakers,Brand C,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",12.36,50490.6
3/17/2020,Everything Else,6169,Footwear,Boots,Brand B,New,10,Atlanta,"1 Fictional St, Everything Else City, State 01",32.95,203268.55
3/17/2020,Everything Else,2515,Footwear,Sneakers,Generic,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",0.05,125.75
3/17/2020,Everything Else,3274,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",17.55,57458.7
3/17/2020,Everything Else,1449,Footwear,Sneakers,Brand B,Worn,10,LA,"1 Fictional St, Everything Else City, State 01",5.34,7737.66
3/17/2020,Company 3,2415,Apparel,Shirts,Brand B,New,XL,Nashville,"4 Fictional St, Company 3 City, State 04",129.96,313853.4
3/17/2020,Everything Else,925,Footwear,Sneakers,Brand C,New,11,LA,"1 Fictional St, Everything Else City, State 01",683.31,632061.75
3/18/2020,Company 4,1428,Apparel,Shirts,Generic,Gently Used,M,Nashville,"5 Fictional St, Company 4 City, State 05",0.74,1056.72
3/18/2020,Everything Else,2730,Footwear,Boots,Brand B,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",5.41,14769.3
3/18/2020,Everything Else,2941,Apparel,Shirts,Brand B,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",1.02,2999.82
3/18/2020,Company 4,3013,Apparel,Coats,Brand A,Gently Used,L,Chicago,"5 Fictional St, Company 4 City, State 05",380.9,1147651.7
3/18/2020,Everything Else,1239,Apparel,Coats,Generic,New,S,NY,"1 Fictional St, Everything Else City, State 01",15.5,19204.5
3/18/2020,Everything Else,1963,Apparel,Shirts,Brand B,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",1.95,3827.85
3/18/2020,Company 17,3483,Footwear,Sneakers,Generic,Worn,11,Chicago,"18 Fictional St, Company 17 City, State 18",8.22,28630.26
3/18/2020,Company 10,2674,Footwear,Boots,Brand A,Gently Used,9,LA,"11 Fictional St, Company 10 City, State 11",13.54,36205.96
3/18/2020,Everything Else,721,Footwear,Sneakers,Brand A,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",2.44,1759.24
3/19/2020,Everything Else,1856,Footwear,Boots,Brand A,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",0.19,352.64
3/19/2020,Everything Else,4992,Apparel,Shirts,Generic,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",8.71,43480.32
3/19/2020,Everything Else,4322,Footwear,Sneakers,Brand A,New,5,NY,"1 Fictional St, Everything Else City, State 01",0.24,1037.28
3/19/2020,Everything Else,3135,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",4.65,14577.75
3/19/2020,Everything Else,2287,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",165.65,378841.55
3/19/2020,Everything Else,3346,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",4.81,16094.26
3/19/2020,Company 4,3614,Apparel,Coats,Brand A,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",75.12,271483.68
3/19/2020,Everything Else,2825,Footwear,Sneakers,Generic,New,9,Atlanta,"1 Fictional St, Everything Else City, State 01",5.75,16243.75
3/19/2020,Company 7,2813,Footwear,Sneakers,Brand A,Gently Used,11,LA,"8 Fictional St, Company 7 City, State 08",0.04,112.52
3/19/2020,Everything Else,3493,Footwear,Sneakers,Brand C,New,6,Chicago,"1 Fictional St, Everything Else City, State 01",48.41,169096.13
3/20/2020,Company 2,3654,Footwear,Boots,Brand A,New,5,Atlanta,"3 Fictional St, Company 2 City, State 03",84.24,307812.96
3/20/2020,Everything Else,4613,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",5.64,26017.32
3/20/2020,Everything Else,2127,Apparel,Shirts,Brand C,Gently Used,L,Nashville,"1 Fictional St, Everything Else City, State 01",65.36,139020.72
3/20/2020,Company 7,1674,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"8 Fictional St, Company 7 City, State 08",0.48,803.52
3/20/2020,Company 5,2014,Apparel,Shirts,Brand A,Gently Used,L,NY,"6 Fictional St, Company 5 City, State 06",202.28,407391.92
3/20/2020,Everything Else,4315,Apparel,Shirts,Brand B,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",11.7,50485.5
3/20/2020,Everything Else,5956,Footwear,Sneakers,Brand B,Worn,9,Atlanta,"1 Fictional St, Everything Else City, State 01",0.5,2978
3/20/2020,Everything Else,2057,Footwear,Sneakers,Brand B,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",217.84,448096.88
3/20/2020,Company 7,6689,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"8 Fictional St, Company 7 City, State 08",2.18,14582.02
3/20/2020,Everything Else,2492,Footwear,Sneakers,Brand A,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",6.98,17394.16
3/21/2020,Company 5,2341,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,"6 Fictional St, Company 5 City, State 06",0.28,655.48
3/21/2020,Everything Else,2894,Footwear,Sneakers,Generic,New,12,Atlanta,"1 Fictional St, Everything Else City, State 01",0.46,1331.24
3/21/2020,Everything Else,2482,Apparel,Shirts,Brand A,New,M,LA,"1 Fictional St, Everything Else City, State 01",3.73,9257.86
3/21/2020,Company 4,3295,Apparel,Coats,Brand A,Gently Used,XXL,NY,"5 Fictional St, Company 4 City, State 05",0.66,2174.7
3/21/2020,Everything Else,1689,Footwear,Sneakers,Brand C,New,7,Nashville,"1 Fictional St, Everything Else City, State 01",70.17,118517.13
3/21/2020,Everything Else,2539,Footwear,Sneakers,Brand B,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",5.39,13685.21
3/22/2020,Everything Else,1543,Footwear,Boots,Brand B,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",34.83,53742.69
3/22/2020,Everything Else,3123,Footwear,Boots,Brand B,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",2.22,6933.06
3/22/2020,Everything Else,3436,Footwear,Sneakers,Generic,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",51.91,178362.76
3/22/2020,Everything Else,4919,Apparel,Coats,Brand A,Gently Used,L,Nashville,"1 Fictional St, Everything Else City, State 01",9.47,46582.93
3/22/2020,Company 13,1578,Apparel,Shirts,Generic,Worn,S,NY,"14 Fictional St, Company 13 City, State 14",87.05,137364.9
3/22/2020,Company 5,1785,Footwear,Sneakers,Brand C,Gently Used,5,Chicago,"6 Fictional St, Company 5 City, State 06",0.33,589.05
3/22/2020,Everything Else,3687,Footwear,Boots,Brand C,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",1.45,5346.15
3/22/2020,Everything Else,2726,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",0.08,218.08
3/22/2020,Everything Else,3493,Apparel,Coats,Brand A,New,L,Chicago,"1 Fictional St, Everything Else City, State 01",8.8,30738.4
3/22/2020,Company 17,2778,Footwear,Boots,Brand C,Gently Used,6,NY,"18 Fictional St, Company 17 City, State 18",234.55,651579.9
3/22/2020,Company 9,885,Footwear,Boots,Brand B,Gently Used,8,LA,"10 Fictional St, Company 9 City, State 10",234.13,207205.05
3/23/2020,Company 3,2916,Footwear,Boots,Brand C,Gently Used,9,LA,"4 Fictional St, Company 3 City, State 04",0.31,903.96
3/23/2020,Company 9,1547,Footwear,Sneakers,Brand C,Gently Used,11,Atlanta,"10 Fictional St, Company 9 City, State 10",3.4,5259.8
3/23/2020,Everything Else,3804,Footwear,Boots,Brand C,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",1.72,6542.88
3/23/2020,Company 12,2825,Footwear,Boots,Generic,New,8,Nashville,"13 Fictional St, Company 12 City, State 13",4.97,14040.25
3/23/2020,Everything Else,1274,Footwear,Sneakers,Generic,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",1590.13,2025825.62
3/23/2020,Company 11,5345,Apparel,Shirts,Brand A,New,M,Atlanta,"12 Fictional St, Company 11 City, State 12",16.12,86161.4
3/23/2020,Everything Else,1922,Footwear,Sneakers,Brand A,New,12,LA,"1 Fictional St, Everything Else City, State 01",3.03,5823.66
3/23/2020,Company 5,1639,Apparel,Shirts,Brand C,New,S,LA,"6 Fictional St, Company 5 City, State 06",79.53,130349.67
3/23/2020,Everything Else,3535,Footwear,Sneakers,Brand C,New,9,Nashville,"1 Fictional St, Everything Else City, State 01",44.15,156070.25
3/23/2020,Company 9,4444,Footwear,Sneakers,Brand A,New,12,Nashville,"10 Fictional St, Company 9 City, State 10",0.15,666.6
3/24/2020,Company 4,3102,Footwear,Boots,Brand C,New,6,Nashville,"5 Fictional St, Company 4 City, State 05",11.61,36014.22
3/24/2020,Everything Else,2158,Footwear,Sneakers,Generic,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",87.71,189278.18
3/24/2020,Company 5,1932,Footwear,Boots,Brand A,Gently Used,6,Chicago,"6 Fictional St, Company 5 City, State 06",0.43,830.76
3/24/2020,Everything Else,3863,Footwear,Boots,Generic,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",145.22,560984.86
3/24/2020,Everything Else,2681,Apparel,Coats,Brand A,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",0.25,670.25
3/24/2020,Everything Else,3759,Apparel,Coats,Brand A,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",117.28,440855.52
3/24/2020,Company 19,2736,Footwear,Sneakers,Brand C,Gently Used,7,Chicago,"20 Fictional St, Company 19 City, State 20",13086.94,35805867.84
3/24/2020,Company 11,5770,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"12 Fictional St, Company 11 City, State 12",25.34,146211.8
3/24/2020,Everything Else,1992,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",39.26,78205.92
3/24/2020,Company 8,4728,Footwear,Sneakers,Brand B,New,5,Chicago,"9 Fictional St, Company 8 City, State 09",30.11,142360.08
3/25/2020,Everything Else,5941,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",0.51,3029.91
3/25/2020,Company 3,5019,Footwear,Boots,Brand A,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",2.13,10690.47
3/25/2020,Everything Else,3626,Footwear,Sneakers,Brand B,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",0.89,3227.14
3/25/2020,Company 3,3397,Footwear,Boots,Brand B,Gently Used,11,Chicago,"4 Fictional St, Company 3 City, State 04",0.06,203.82
3/25/2020,Everything Else,1011,Footwear,Boots,Brand B,Worn,5,Chicago,"1 Fictional St, Everything Else City, State 01",2.74,2770.14
3/25/2020,Everything Else,3110,Footwear,Sneakers,Brand C,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",116.2,361382
3/25/2020,Everything Else,821,Apparel,Shirts,Brand C,Worn,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",387.68,318285.28
3/25/2020,Company 3,1821,Apparel,Coats,Brand B,New,S,LA,"4 Fictional St, Company 3 City, State 04",0.67,1220.07
3/25/2020,Everything Else,4393,Apparel,Shirts,Generic,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",20.31,89221.83
3/25/2020,Company 5,3084,Footwear,Sneakers,Brand A,New,10,Chicago,"6 Fictional St, Company 5 City, State 06",31.72,97824.48
3/25/2020,Everything Else,2161,Footwear,Boots,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",2.2,4754.2
3/25/2020,Company 4,2979,Footwear,Boots,Brand A,Gently Used,6,Nashville,"5 Fictional St, Company 4 City, State 05",0.24,714.96
3/26/2020,Company 4,2900,Footwear,Sneakers,Generic,Gently Used,9,LA,"5 Fictional St, Company 4 City, State 05",4.68,13572
3/26/2020,Everything Else,3321,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",7.39,24542.19
3/26/2020,Everything Else,1819,Apparel,Coats,Brand A,Worn,XL,Chicago,"1 Fictional St, Everything Else City, State 01",21.33,38799.27
3/26/2020,Everything Else,3573,Footwear,Sneakers,Generic,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",530.36,1894976.28
3/26/2020,Everything Else,2633,Footwear,Sneakers,Generic,Gently Used,9,LA,"1 Fictional St, Everything Else City, State 01",17.21,45313.93
3/26/2020,Everything Else,1357,Apparel,Coats,Generic,Gently Used,L,Nashville,"1 Fictional St, Everything Else City, State 01",0.94,1275.58
3/26/2020,Company 3,1340,Apparel,Coats,Brand B,Gently Used,XL,Chicago,"4 Fictional St, Company 3 City, State 04",14.05,18827
3/27/2020,Company 7,1865,Footwear,Sneakers,Brand B,Gently Used,11,NY,"8 Fictional St, Company 7 City, State 08",0.27,503.55
3/27/2020,Company 10,2078,Apparel,Coats,Generic,Gently Used,XXL,NY,"11 Fictional St, Company 10 City, State 11",10055.15,20894601.7
3/27/2020,Company 8,765,Apparel,Shirts,Brand C,Gently Used,XXL,Nashville,"9 Fictional St, Company 8 City, State 09",2.61,1996.65
3/27/2020,Company 11,1398,Footwear,Boots,Generic,Gently Used,7,Atlanta,"12 Fictional St, Company 11 City, State 12",120.87,168976.26
3/27/2020,Everything Else,1888,Footwear,Sneakers,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",1.05,1982.4
3/27/2020,Company 11,578,Apparel,Shirts,Brand C,Gently Used,M,Nashville,"12 Fictional St, Company 11 City, State 12",3218.22,1860131.16
3/27/2020,Company 3,3046,Footwear,Sneakers,Brand A,Gently Used,8,Atlanta,"4 Fictional St, Company 3 City, State 04",4.08,12427.68
3/28/2020,Everything Else,2230,Footwear,Sneakers,Brand A,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",115.85,258345.5
3/28/2020,Everything Else,2226,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",896.83,1996343.58
3/28/2020,Everything Else,2907,Footwear,Boots,Brand A,New,11,NY,"1 Fictional St, Everything Else City, State 01",0.9,2616.3
3/28/2020,Everything Else,2418,Footwear,Sneakers,Brand C,New,7,LA,"1 Fictional St, Everything Else City, State 01",147.39,356389.02
3/28/2020,Everything Else,1988,Apparel,Shirts,Generic,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",6864.91,13647441.08
3/28/2020,Company 11,2926,Footwear,Sneakers,Brand A,Gently Used,8,Chicago,"12 Fictional St, Company 11 City, State 12",1.18,3452.68
3/28/2020,Company 15,2588,Apparel,Coats,Generic,Gently Used,M,NY,"16 Fictional St, Company 15 City, State 16",1.08,2795.04
3/29/2020,Company 5,4196,Footwear,Boots,Brand A,Gently Used,12,NY,"6 Fictional St, Company 5 City, State 06",56.18,235731.28
3/29/2020,Company 1,1928,Apparel,Shirts,Generic,Gently Used,M,Nashville,"2 Fictional St, Company 1 City, State 02",0.07,134.96
3/29/2020,Company 4,1793,Footwear,Boots,Brand A,Gently Used,11,NY,"5 Fictional St, Company 4 City, State 05",14.89,26697.77
3/29/2020,Everything Else,3203,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",0.57,1825.71
3/29/2020,Everything Else,2768,Footwear,Boots,Brand A,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",15.53,42987.04
3/29/2020,Everything Else,5283,Apparel,Shirts,Generic,New,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",70.9,374564.7
3/29/2020,Everything Else,2528,Apparel,Shirts,Brand B,Worn,L,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
3/29/2020,Everything Else,5467,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",125.26,684796.42
3/30/2020,Everything Else,4212,Footwear,Sneakers,Generic,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",101.88,429118.56
3/30/2020,Everything Else,2400,Apparel,Coats,Brand A,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",1.18,2832
3/30/2020,Company 11,2947,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,"12 Fictional St, Company 11 City, State 12",70.59,208028.73
3/30/2020,Everything Else,1844,Footwear,Sneakers,Brand C,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.17,313.48
3/30/2020,Everything Else,1048,Apparel,Shirts,Brand C,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",156.88,164410.24
3/30/2020,Company 4,4655,Footwear,Sneakers,Generic,Gently Used,10,NY,"5 Fictional St, Company 4 City, State 05",3.27,15221.85
3/30/2020,Everything Else,2545,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",1.43,3639.35
3/30/2020,Company 4,2048,Apparel,Coats,Brand C,Worn,S,LA,"5 Fictional St, Company 4 City, State 05",14.53,29757.44
3/30/2020,Company 3,2795,Apparel,Coats,Brand B,New,M,NY,"4 Fictional St, Company 3 City, State 04",0.64,1788.8
3/30/2020,Everything Else,1922,Footwear,Sneakers,Brand A,New,7,Chicago,"1 Fictional St, Everything Else City, State 01",12.98,24947.56
3/30/2020,Company 5,2498,Apparel,Shirts,Brand B,Gently Used,XL,LA,"6 Fictional St, Company 5 City, State 06",19.39,48436.22
3/30/2020,Everything Else,202,Footwear,Boots,Brand C,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",44.18,8924.36
3/30/2020,Company 4,4827,Apparel,Shirts,Brand A,New,XXL,Atlanta,"5 Fictional St, Company 4 City, State 05",12.94,62461.38
